Homestudy_libraryid,HomeStudy_courseid_fk,Dateadded,Credit_id_fk,memberid_fk,Subscriberfree
1756,32,2014-10-23 00:00:00.000,0,8FC00253-D3ED-5E63-7B96-198F406D88A7,1
1757,32,2014-10-24 00:00:00.000,0,FEC878F6-F0A2-433D-E94A-90214CDD0CF0,1
1758,32,2014-10-25 00:00:00.000,0,06A0B67D-FE4B-4C5B-8B1C-74B20570A1F4,1
1759,32,2014-10-25 00:00:00.000,0,CB2CDD58-CB8B-1841-EF83-9E3DFDB7813D,1
1760,32,2014-10-25 00:00:00.000,0,48E09B2E-DF55-65E1-88E2-E9DB4802A3AA,1
1761,1,2014-10-25 00:00:00.000,0,48E09B2E-DF55-65E1-88E2-E9DB4802A3AA,1
1762,27,2014-10-25 00:00:00.000,49659,B4A0949C-F4B1-7F91-21D5-727706DDBF09,0
1763,32,2014-10-26 00:00:00.000,0,4C77D268-B447-B693-3A80-AF143D71A1A2,1
1764,32,2014-10-26 00:00:00.000,0,CD2FC7E5-0E86-8562-F0BB-5079500E7ADC,1
1765,32,2014-10-26 00:00:00.000,0,AA7496DB-DD5A-4521-D342-CDDDCDD36DF3,1
1766,32,2014-10-26 00:00:00.000,0,E9F5457B-EEC2-BD1D-D0BA-BD49A0150020,1
1767,32,2014-10-26 00:00:00.000,0,91029126-DC71-BDD8-EAA6-8FC4392654E9,1
1768,8,2014-10-27 00:00:00.000,49716,4F013FAD-9461-96E0-8151-BC43A1564B45,0
1769,3,2014-10-28 00:00:00.000,49742,37A38CC6-ADEF-9CD9-9D36-58AFBDF5E8C9,0
1770,32,2014-10-28 00:00:00.000,0,2E83002B-ECD1-D696-DEA8-F0ECC368A2A4,1
1771,3,2014-10-28 00:00:00.000,49762,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,0
1772,3,2014-10-28 00:00:00.000,49769,8FB36620-095D-9827-7AF1-5D88C173B141,0
1773,32,2014-10-28 00:00:00.000,0,97209AA5-EA17-3949-150E-324B9580C63C,1
1774,1,2014-10-30 00:00:00.000,0,3DA1573E-E7D2-849C-0F85-2D229183DAC6,1
1775,32,2014-10-31 00:00:00.000,0,7CF86122-B5CA-DCA4-EE83-12FF3D0CDC37,1
1776,1,2014-11-01 00:00:00.000,0,32287AE7-D962-C460-C287-49CCF1119C23,1
1777,8,2014-11-02 00:00:00.000,49917,6E70692E-FBF0-FE57-5D2D-930F2EB19DA3,0
1778,6,2014-11-04 00:00:00.000,49992,00EF7663-ED74-37BD-0DAC-60596A51C906,0
1779,1,2014-11-06 00:00:00.000,0,90D5FABA-BA45-7535-23FF-EA2A0800F058,1
1780,1,2014-11-06 00:00:00.000,0,12A70D28-9F91-1689-0056-B4C407106503,1
1781,32,2014-11-06 00:00:00.000,0,90D5FABA-BA45-7535-23FF-EA2A0800F058,1
1782,1,2014-11-07 00:00:00.000,0,EE23CF4B-E75C-F6B6-A653-A5F99A07D57C,1
1783,7,2014-11-07 00:00:00.000,50079,F1AB759A-054A-AF9F-C575-D795A7A8AC31,0
1784,28,2014-11-07 00:00:00.000,50083,8F4B66F8-ADA2-5980-8B92-DB41FC2EDD8E,0
1785,32,2014-11-08 00:00:00.000,0,B46E33AF-CBFC-A801-C72B-B89B0E654647,1
1786,1,2014-11-08 00:00:00.000,0,B46E33AF-CBFC-A801-C72B-B89B0E654647,1
1787,1,2014-11-08 00:00:00.000,0,693DD4B6-D7DE-F635-89A3-A4A72D9FBA46,1
1788,1,2014-11-09 00:00:00.000,0,334F33A3-EBAB-B2DC-E214-E0C2C3B29F83,1
1789,2,2014-11-10 00:00:00.000,50184,270CC343-05C2-015A-AFC1-9F763E3BA0DE,0
1790,32,2014-11-10 00:00:00.000,0,41883293-BE39-906C-5C54-64D70BE5BF00,1
1791,8,2014-11-11 00:00:00.000,50227,5F417865-9B80-BA5F-AAD6-E6262E1B19BF,0
1792,8,2014-11-12 00:00:00.000,50252,24B31428-A9DD-898A-FD69-9D77A1983752,0
1793,1,2014-11-13 00:00:00.000,0,8B3A254B-C6DC-CAFF-E42D-C0AF3F58CEB8,1
1794,32,2014-11-14 00:00:00.000,0,02500218-DAC2-453C-8D91-74E9ABFCA915,1
1795,1,2014-11-14 00:00:00.000,0,B518A95E-B4D3-C1B5-A0D7-E93D7D91F5D9,1
1796,32,2014-11-14 00:00:00.000,0,8FB90453-D833-2B6E-9D7B-043621E25956,1
1797,7,2014-11-15 00:00:00.000,50410,F42C7ED9-D336-E6E6-EF9A-2B22A987FF12,0
1798,1,2014-11-16 00:00:00.000,0,73B9403F-DA4E-3641-A36C-7EBECDAA5E18,1
1799,8,2014-11-18 00:00:00.000,50521,757D2F4B-F8DA-2460-187E-270CD958121A,0
1800,32,2014-11-18 00:00:00.000,0,B28C6538-DA68-28CB-443E-8F44B714021A,1
1801,8,2014-11-19 00:00:00.000,50584,B72A218B-BFDF-3B78-34B6-DBCFF4813D48,0
1804,32,2014-11-20 00:00:00.000,0,8F2B3919-0167-5F8F-56B4-30D82E675E12,1
1806,32,2014-11-21 00:00:00.000,0,757D2F4B-F8DA-2460-187E-270CD958121A,1
1807,32,2014-11-21 00:00:00.000,0,FF6F08DB-B254-1AFC-C30C-165F569E6010,1
1808,1,2014-11-21 00:00:00.000,0,E4EF7B37-C8CB-4C5D-776E-746C29540F30,1
1809,32,2014-11-21 00:00:00.000,0,E4EF7B37-C8CB-4C5D-776E-746C29540F30,1
1810,32,2014-11-22 00:00:00.000,0,A4AFB98E-065A-29DC-26BE-E842F7BEA433,1
1811,1,2014-11-22 00:00:00.000,0,A4AFB98E-065A-29DC-26BE-E842F7BEA433,1
1812,8,2014-11-23 00:00:00.000,50751,DBA0403C-DA60-5CDB-BC7B-49BF1CEFF962,0
1813,32,2014-11-23 00:00:00.000,0,8EBB4E17-BAC8-A7F9-1FAB-4BE406C57110,1
1814,32,2014-11-23 00:00:00.000,0,42EA3467-02D1-E6CA-4CE8-348E6B2B7D4E,1
1815,32,2014-11-24 00:00:00.000,0,7A350F9C-C715-E8DC-2D38-526796153CC9,1
1816,1,2014-11-24 00:00:00.000,0,7A350F9C-C715-E8DC-2D38-526796153CC9,1
1817,32,2014-11-25 00:00:00.000,0,FB05B4D8-EF7D-D47E-AABE-959C0D78A410,1
1818,1,2014-11-27 00:00:00.000,0,CBEB301F-949D-5686-C8C7-CDA05102A018,1
1819,8,2014-11-27 00:00:00.000,50896,230DC594-F001-EE2B-FAF4-6362BD76ECEA,0
1820,6,2014-11-28 00:00:00.000,50922,6ECD81B4-B172-04D6-2FDF-9D46FFB6B909,0
1821,1,2014-11-29 00:00:00.000,0,79D5BC86-0865-5845-1344-8A2CEDAB62A4,1
1822,32,2014-12-01 00:00:00.000,0,0CBEBC43-04F3-806F-4EC2-B41A486B60A3,1
1823,7,2014-12-01 00:00:00.000,51012,99ABC02F-AF3B-C1B7-D965-5B95588FE17F,0
1824,32,2014-12-01 00:00:00.000,0,5FEE4516-A28C-E638-E5F0-BA93346A0E81,1
1825,1,2014-12-01 00:00:00.000,0,F97C06C6-93B4-923A-AA09-E5B2CC3F9A24,1
1826,1,2014-12-03 00:00:00.000,0,B6793162-B537-F6B6-A9EA-B9DAC35DE0E9,1
1827,32,2014-12-03 00:00:00.000,0,B6793162-B537-F6B6-A9EA-B9DAC35DE0E9,1
1828,32,2014-12-04 00:00:00.000,0,263EEDE8-C36D-814C-8EAF-6564BD1F6DBD,1
1829,6,2014-12-04 00:00:00.000,51105,113146F7-EDC0-41F5-7784-1C1C95535F78,0
1830,1,2014-12-05 00:00:00.000,0,F0E205B7-0757-5E1D-A506-11DBFDB53FC8,1
1831,32,2014-12-05 00:00:00.000,0,F52F0B90-C9B4-B548-C295-6B0A96CB7F17,1
1832,32,2014-12-05 00:00:00.000,0,E5F5CA3D-BD27-F45F-068F-41E4A741760B,1
1833,1,2014-12-07 00:00:00.000,0,039E6F14-D625-107F-7134-549B5D3BCB46,1
1834,6,2014-12-08 00:00:00.000,51241,113146F7-EDC0-41F5-7784-1C1C95535F78,0
1835,34,2014-12-10 00:00:00.000,0,47778DB8-B8C8-7FE9-D03D-59636F31D724,1
1836,34,2014-12-11 00:00:00.000,0,AC464825-A489-A621-65DA-620ED486E313,1
1837,34,2014-12-11 00:00:00.000,0,0A8BDF39-E431-2A7D-41C2-BCAE87933EE8,1
1838,34,2014-12-11 00:00:00.000,0,38749111-AEBE-C4FD-0EFD-21C805F6F3CE,1
1839,34,2014-12-11 00:00:00.000,0,D725C1F6-9BEA-4CE4-B0F5-3A9FF1ECB8F8,1
1840,34,2014-12-11 00:00:00.000,0,7B05D2EA-CB5E-3443-9079-7B97BD73DA74,1
1841,34,2014-12-11 00:00:00.000,0,FFE32C19-087E-5717-4612-3829D154C125,1
1842,34,2014-12-11 00:00:00.000,0,3404535B-FEB6-DAC3-6436-2C934797324E,1
1843,34,2014-12-11 00:00:00.000,0,86DA4D09-E712-6568-B090-C226F4C49B1F,1
1844,34,2014-12-11 00:00:00.000,0,7CF86122-B5CA-DCA4-EE83-12FF3D0CDC37,1
1845,34,2014-12-11 00:00:00.000,0,AEC16FC3-FC7E-8247-2A38-60CFD6FD3F63,1
1846,34,2014-12-11 00:00:00.000,0,8E95C259-FC16-F130-C487-C733551382AD,1
1847,34,2014-12-11 00:00:00.000,0,DBBBB468-D698-F97C-C715-A8D1FB67238A,1
1848,34,2014-12-11 00:00:00.000,0,7E111228-BBC8-3D5D-E564-0743AF4870A8,1
1849,34,2014-12-11 00:00:00.000,0,CDB4FC33-D5F5-945A-D6DF-AE5E2FC85B34,1
1850,34,2014-12-11 00:00:00.000,0,1B0CA030-0773-A51B-E428-EE9080C89220,1
1851,34,2014-12-11 00:00:00.000,0,9AEF03E6-B91B-0C84-DE27-5AE957C7BF3A,1
1852,34,2014-12-11 00:00:00.000,0,8EDA84F6-BB18-575B-4116-2D41CB0FB4F0,1
1853,34,2014-12-11 00:00:00.000,0,D182B72D-0FF6-C66F-2EA9-AB91E03C4EAA,1
1854,34,2014-12-11 00:00:00.000,0,C2A04ABF-F3CD-4FA0-848D-23F3C4C7BBEF,1
1855,34,2014-12-11 00:00:00.000,0,12A70D28-9F91-1689-0056-B4C407106503,1
1856,34,2014-12-11 00:00:00.000,0,E390C879-CECF-79EB-1E85-9C7D2A1E3635,1
1857,34,2014-12-11 00:00:00.000,0,D6428470-AD85-589F-50D3-BEBD58A15E5F,1
1858,34,2014-12-11 00:00:00.000,0,7266B2EA-A5B5-8F78-063F-3424E488CAA3,1
1859,34,2014-12-11 00:00:00.000,0,8C545B85-DA23-1E9D-6650-DA1843AB0996,1
1860,34,2014-12-11 00:00:00.000,0,8ED086F8-D6FB-3AD3-5CE3-CABDD03B5D24,1
1861,34,2014-12-11 00:00:00.000,0,9004763D-9F82-C23D-ED84-B380EB89E220,1
1862,34,2014-12-11 00:00:00.000,0,DBCB4865-A707-9A2D-0D90-498F9387D195,1
1863,34,2014-12-11 00:00:00.000,0,90632607-0B57-52B5-EE80-0FDA2A02F35F,1
1864,34,2014-12-11 00:00:00.000,0,D2C2F125-D9EE-D58A-1924-C3137D78A30F,1
1865,34,2014-12-11 00:00:00.000,0,BC87A2DA-F2E3-6401-E860-90205B52D554,1
1866,34,2014-12-11 00:00:00.000,0,CB32CA9F-D665-3302-6672-E09D93A3B16C,1
1867,34,2014-12-11 00:00:00.000,0,8ECAFAAC-AF45-D888-8965-83F3C520EC7D,1
1868,34,2014-12-11 00:00:00.000,0,0945DF31-0F50-A3EC-B473-50D8856274E6,1
1869,34,2014-12-11 00:00:00.000,0,22D6D3FA-9869-9B4C-4E6C-521C185B8372,1
1870,34,2014-12-11 00:00:00.000,0,73B9403F-DA4E-3641-A36C-7EBECDAA5E18,1
1871,34,2014-12-11 00:00:00.000,0,999C5392-F6F2-1080-0289-8709BA7A6C6C,1
1872,34,2014-12-11 00:00:00.000,0,B9D7D24E-0A69-B4FA-0794-ED26DAC1EC52,1
1873,34,2014-12-11 00:00:00.000,0,2A06BB89-D571-A671-ADF8-0C1DAF19BDBF,1
1874,34,2014-12-11 00:00:00.000,0,8A6E699A-FD6A-A976-3284-59BA7620074C,1
1875,34,2014-12-11 00:00:00.000,0,5B03E2C6-CF4C-6F61-E549-2E78EEE536B3,1
1876,34,2014-12-11 00:00:00.000,0,306B9F95-AA2A-E6EF-8E48-F49B1F9F95A7,1
1877,34,2014-12-11 00:00:00.000,0,A93EB01D-A5F5-53B3-1B6D-5A70D905AF01,1
1878,34,2014-12-11 00:00:00.000,0,A12B0C31-B3B7-C62C-1E50-53AE3EE09BE9,1
1879,34,2014-12-11 00:00:00.000,0,9D91BE65-C7D8-B7EB-99A6-D78BC7E87B6F,1
1880,34,2014-12-11 00:00:00.000,0,9CFC248E-FEB2-6009-AD69-0A8AFB646914,1
1881,34,2014-12-11 00:00:00.000,0,BAE85773-C8B4-DFBA-65FD-70D94049E526,1
1882,34,2014-12-11 00:00:00.000,0,931112F8-9FA0-B52F-39E9-0E7010A049D9,1
1883,34,2014-12-12 00:00:00.000,0,D0203E4C-A874-1941-2118-292EAC0BAAD7,1
1884,34,2014-12-12 00:00:00.000,0,DED01CA8-90C9-77CE-18F4-5281B4A83192,1
1885,34,2014-12-12 00:00:00.000,0,CF14A5A1-CB21-30F5-5AB9-CD1E4550B086,1
1886,34,2014-12-12 00:00:00.000,0,C46093E8-95AB-ABDC-E9C6-84C403AD2473,1
1887,34,2014-12-12 00:00:00.000,0,AE7F0894-B2E0-A06D-9812-D2766731704E,1
1888,34,2014-12-12 00:00:00.000,0,E56A46B5-B1EE-9B33-01A8-646887EBC362,1
1889,34,2014-12-12 00:00:00.000,0,4B77E268-BA10-712D-4F90-57B97F969CB8,1
1890,34,2014-12-12 00:00:00.000,0,44A25DB2-F00B-652D-51D5-887F1A701D68,1
1891,34,2014-12-12 00:00:00.000,0,A449DA4B-EE3B-8801-76DA-25F0C4DE63AD,1
1892,34,2014-12-12 00:00:00.000,0,AB1BD8DF-D704-7782-6ED4-42756E6950D9,1
1893,34,2014-12-12 00:00:00.000,0,11041793-CFD0-31E9-F59D-9EB6F844F33D,1
1894,6,2014-12-12 00:00:00.000,51361,9AEF03E6-B91B-0C84-DE27-5AE957C7BF3A,0
1895,34,2014-12-13 00:00:00.000,0,79B74694-B1D4-56A2-A847-DBD595C048FF,1
1896,34,2014-12-13 00:00:00.000,0,270CC343-05C2-015A-AFC1-9F763E3BA0DE,1
1897,8,2014-12-13 00:00:00.000,51403,F51F65A1-C5EB-8263-6F73-91D3FDD5DA69,0
1898,34,2014-12-13 00:00:00.000,0,11041567-C874-A51B-D4ED-4C33FD5FDC0F,1
1899,34,2014-12-14 00:00:00.000,0,FC40D986-FC01-E628-408C-F0ABB96BF624,1
1900,34,2014-12-14 00:00:00.000,0,67B81D2F-C6D2-5855-AE7C-56EFF5853C89,1
1901,26,2014-12-14 00:00:00.000,51424,67B81D2F-C6D2-5855-AE7C-56EFF5853C89,0
1902,8,2014-12-14 00:00:00.000,51436,E9B9C38E-B651-E4B9-E8D8-0B8AF4E4B4CA,0
1903,34,2014-12-14 00:00:00.000,0,114927D8-91F3-F373-092B-6CE931774F83,1
1904,34,2014-12-14 00:00:00.000,0,5D6EB8BD-DE55-0BBA-9BF4-32F3AAFDD5C5,1
1905,34,2014-12-15 00:00:00.000,0,5B5BB8BD-00A1-8DD3-631B-089EA105B615,1
1906,32,2014-12-15 00:00:00.000,51452,5081647D-ED09-FC3A-F9BF-BCE426A2A3A8,0
1907,34,2014-12-15 00:00:00.000,0,EDD20AB7-A970-4D26-F549-E7D10083B53C,1
1908,34,2014-12-15 00:00:00.000,0,0281AEC9-E441-99F5-5D1D-177C938E1687,1
1909,34,2014-12-16 00:00:00.000,0,93CE390B-00B5-8E4D-512D-571E83D2AB48,1
1910,34,2014-12-17 00:00:00.000,0,297FF043-A3FD-EA9B-1E6A-EB06D8D652A5,1
1911,34,2014-12-18 00:00:00.000,0,B2ED3117-E1BF-1EF2-257E-ACDA5F8FD49F,1
1912,34,2014-12-18 00:00:00.000,0,A1284AFB-F335-56E4-A240-93BB69C09D57,1
1913,1,2014-12-19 00:00:00.000,0,4A7F4792-BDEB-AB48-7A94-0323B42B0B67,1
1914,1,2014-12-19 00:00:00.000,0,B6386689-CD43-7850-B712-162CE21737CF,1
1915,32,2014-12-19 00:00:00.000,0,B6386689-CD43-7850-B712-162CE21737CF,1
1916,32,2014-12-19 00:00:00.000,0,DC186EE4-A62D-2792-BAB3-BFE907CEF6B8,1
1917,34,2014-12-20 00:00:00.000,0,9A52B0D1-D4AA-509E-4C54-EEC578763C3A,1
1918,34,2014-12-21 00:00:00.000,0,A3723494-0957-C052-AA9C-8832C23E7E2F,1
1919,8,2014-12-21 00:00:00.000,51641,656872E2-98D4-8318-F81C-41B925E0ED7E,0
1920,1,2014-12-21 00:00:00.000,0,6E6A4379-B9CB-32F4-D4BF-3D0332F9F15A,1
1921,32,2014-12-21 00:00:00.000,0,F3264B96-0283-9295-ED3C-D64208FC83A2,1
1922,34,2014-12-22 00:00:00.000,51692,EAD713EE-ACEA-17FF-E159-767F9B08B750,0
1923,34,2014-12-23 00:00:00.000,0,191EE100-D41C-CBB3-51C2-BD464F2E9CF8,1
1924,34,2014-12-23 00:00:00.000,0,1D842C42-E055-8A26-20BB-2963DA1B9144,1
1925,34,2014-12-24 00:00:00.000,0,0E7CC327-B28A-F4B0-89EB-EFF9645B99EB,1
1926,32,2014-12-24 00:00:00.000,0,8A776FA0-F515-3746-08FD-EF6A93A4EE07,1
1927,34,2014-12-24 00:00:00.000,0,8A776FA0-F515-3746-08FD-EF6A93A4EE07,1
1928,1,2014-12-26 00:00:00.000,0,9C07675E-EF5A-A793-B4EF-F517D7CEECB7,1
1929,34,2014-12-26 00:00:00.000,0,9C07675E-EF5A-A793-B4EF-F517D7CEECB7,1
1930,34,2014-12-27 00:00:00.000,0,87B93BF7-A45E-FBD1-C7B4-32D4D9B37ADB,1
1931,34,2014-12-27 00:00:00.000,0,737A66E9-DF00-6069-567B-7C92A7863666,1
1932,34,2014-12-27 00:00:00.000,0,BFC324EF-B1D6-EE05-1CB9-FB95AB898FDD,1
1933,1,2014-12-27 00:00:00.000,0,7E6D8143-C8C3-5D81-91F6-1CF89A859A26,1
1934,34,2014-12-27 00:00:00.000,0,97209AA5-EA17-3949-150E-324B9580C63C,1
1935,34,2014-12-28 00:00:00.000,0,91AE09FB-9577-BB60-A02F-FD98B9CE0B74,1
1936,32,2014-12-28 00:00:00.000,0,91AE09FB-9577-BB60-A02F-FD98B9CE0B74,1
1937,1,2014-12-28 00:00:00.000,0,91AE09FB-9577-BB60-A02F-FD98B9CE0B74,1
1938,34,2014-12-29 00:00:00.000,0,46D3B640-9FCB-DABF-49B2-7F06CB661C14,1
1939,32,2014-12-29 00:00:00.000,0,4C4B57C5-9D7B-321A-23FB-B7AF9D70B04C,1
1940,34,2014-12-29 00:00:00.000,0,C298A3FB-A2E3-EE3A-D12A-BA3A77369661,1
1941,1,2014-12-29 00:00:00.000,0,652E12DD-F3C2-2DB3-56C6-616529BBE64E,1
1942,32,2014-12-29 00:00:00.000,0,652E12DD-F3C2-2DB3-56C6-616529BBE64E,1
1943,34,2014-12-29 00:00:00.000,0,652E12DD-F3C2-2DB3-56C6-616529BBE64E,1
1944,32,2014-12-29 00:00:00.000,0,E3B6341E-F805-F0E4-5DC6-41F7922252B1,1
1945,34,2014-12-30 00:00:00.000,0,7159708A-A558-50D9-5B2C-8E92E805228E,1
1946,8,2014-12-30 00:00:00.000,51958,AA5EF8FA-D380-DA92-01DF-621A8BB8E717,0
1947,34,2014-12-30 00:00:00.000,0,71B104B2-F224-A728-8FE0-C86C48F42896,1
1948,32,2014-12-31 00:00:00.000,0,576AE965-BEF3-F080-641E-CF952F7D4AF2,1
1949,1,2015-01-01 00:00:00.000,0,B72A218B-BFDF-3B78-34B6-DBCFF4813D48,1
1950,34,2015-01-01 00:00:00.000,0,93C16EF1-C0D4-57F1-0678-FD15677E523D,1
1951,32,2015-01-01 00:00:00.000,0,DD61C1EC-BD64-4A2A-0DDC-57CC0D49DB9A,1
1952,34,2015-01-01 00:00:00.000,0,FF18C736-9AE6-C516-0873-5CD6353179AC,1
1953,7,2015-01-01 00:00:00.000,53974,F11DE38B-9952-16AF-5541-AFCBFF58C6E4,0
1954,32,2015-01-01 00:00:00.000,0,94E4186F-E01A-DC4D-6E21-5969EC6B6A57,1
1955,32,2015-01-01 00:00:00.000,0,5696D4D1-AC92-C71E-E775-5DAE46481E9D,1
1956,34,2015-01-01 00:00:00.000,0,C06587BA-FC56-8B31-D04D-F6EE3DB09217,1
1957,32,2015-01-01 00:00:00.000,0,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,1
1958,32,2015-01-01 00:00:00.000,0,EE23CF4B-E75C-F6B6-A653-A5F99A07D57C,1
1959,34,2015-01-01 00:00:00.000,0,EE23CF4B-E75C-F6B6-A653-A5F99A07D57C,1
1960,32,2015-01-01 00:00:00.000,0,C8CAE832-E000-4A34-D8E4-67B815C16F2B,1
1961,1,2015-01-01 00:00:00.000,0,A3B98DB5-E3CB-4BD7-A8E4-42E08AF95867,1
1962,32,2015-01-01 00:00:00.000,0,EDA3D043-F4F5-B8F9-C9C5-6523E0CE1FCF,1
1963,34,2015-01-01 00:00:00.000,0,5F417865-9B80-BA5F-AAD6-E6262E1B19BF,1
1964,32,2015-01-01 00:00:00.000,0,9C07675E-EF5A-A793-B4EF-F517D7CEECB7,1
1965,34,2015-01-01 00:00:00.000,0,A11416F6-DDCD-A6A9-5E47-DE41A2928E82,1
1966,1,2015-01-01 00:00:00.000,0,1B0CA030-0773-A51B-E428-EE9080C89220,1
1967,34,2015-01-01 00:00:00.000,0,1F22BE49-FC2B-2EA4-A7C2-8687847A326B,1
1968,32,2015-01-01 00:00:00.000,0,79D5BC86-0865-5845-1344-8A2CEDAB62A4,1
1969,34,2015-01-02 00:00:00.000,0,48E09B2E-DF55-65E1-88E2-E9DB4802A3AA,1
1970,32,2015-01-02 00:00:00.000,0,4A7F4792-BDEB-AB48-7A94-0323B42B0B67,1
1971,7,2015-01-02 00:00:00.000,54123,D391A664-AE1D-800F-1791-D2A7DB375E68,0
1972,32,2015-01-02 00:00:00.000,0,D391A664-AE1D-800F-1791-D2A7DB375E68,1
1973,1,2015-01-02 00:00:00.000,0,AEC16FC3-FC7E-8247-2A38-60CFD6FD3F63,1
1974,1,2015-01-02 00:00:00.000,0,B2ED3117-E1BF-1EF2-257E-ACDA5F8FD49F,1
1975,1,2015-01-02 00:00:00.000,0,A9F27BF3-EF41-E818-8AA5-899D1FF90E9F,1
1976,32,2015-01-02 00:00:00.000,0,A9F27BF3-EF41-E818-8AA5-899D1FF90E9F,1
1977,34,2015-01-02 00:00:00.000,0,A9F27BF3-EF41-E818-8AA5-899D1FF90E9F,1
1978,34,2015-01-03 00:00:00.000,0,E9F5457B-EEC2-BD1D-D0BA-BD49A0150020,1
1979,34,2015-01-04 00:00:00.000,0,4C77D268-B447-B693-3A80-AF143D71A1A2,1
1980,34,2015-01-05 00:00:00.000,0,F51F65A1-C5EB-8263-6F73-91D3FDD5DA69,1
1981,6,2015-01-05 00:00:00.000,54338,E81DD8C5-E1B4-172F-5CAC-F5576BBDDB8F,0
1982,34,2015-01-05 00:00:00.000,0,1045FAB9-CA2E-2E3D-071E-2CE34311A88C,1
1983,32,2015-01-05 00:00:00.000,0,1045FAB9-CA2E-2E3D-071E-2CE34311A88C,1
1984,1,2015-01-06 00:00:00.000,0,46D3B640-9FCB-DABF-49B2-7F06CB661C14,1
1985,6,2015-01-06 00:00:00.000,54436,BC2A95F4-ED67-06FA-7C93-D4CBC8CAA67C,0
1986,34,2015-01-06 00:00:00.000,0,E0CE5AA2-ED50-A1D0-8993-7A61F5A88914,1
1987,5,2015-01-06 00:00:00.000,54459,0A8BDF39-E431-2A7D-41C2-BCAE87933EE8,0
1988,32,2015-01-06 00:00:00.000,0,8D7F8F10-E43C-2545-28CD-71F59DE941E1,1
1989,1,2015-01-06 00:00:00.000,0,CB2CDD58-CB8B-1841-EF83-9E3DFDB7813D,1
1990,1,2015-01-06 00:00:00.000,0,B3D4C517-B134-A450-34DB-F37368A52D23,1
1991,8,2015-01-06 00:00:00.000,54499,B3D4C517-B134-A450-34DB-F37368A52D23,0
1992,1,2015-01-07 00:00:00.000,0,ADDC351E-E814-30A2-E188-EB50D5F2A985,1
1993,34,2015-01-08 00:00:00.000,0,841D795F-CB4C-4599-8B31-ED8B5E01A2D5,1
1994,8,2015-01-08 00:00:00.000,54572,C9559D50-9C04-D819-4316-AA7B45276EF5,0
1995,1,2015-01-08 00:00:00.000,0,EDD20AB7-A970-4D26-F549-E7D10083B53C,1
1996,34,2015-01-08 00:00:00.000,0,3D8602B7-CC56-8FC8-8268-3BF6475306BE,1
1997,32,2015-01-08 00:00:00.000,0,F232CD71-FF54-279A-AC93-D936D35F5021,1
1998,1,2015-01-08 00:00:00.000,0,7EA45555-AA86-A0FF-350A-9916AE0A0152,1
1999,32,2015-01-08 00:00:00.000,0,7EA45555-AA86-A0FF-350A-9916AE0A0152,1
2000,32,2015-01-08 00:00:00.000,0,0A8BDF39-E431-2A7D-41C2-BCAE87933EE8,1
2001,34,2015-01-08 00:00:00.000,0,ADDC351E-E814-30A2-E188-EB50D5F2A985,1
2002,32,2015-01-08 00:00:00.000,0,ADDC351E-E814-30A2-E188-EB50D5F2A985,1
2003,34,2015-01-08 00:00:00.000,0,B2082625-930F-3AD7-1B6C-422183B14FB6,1
2004,32,2015-01-09 00:00:00.000,0,70C7F762-E845-C98A-E58D-BCAF80315464,1
2005,34,2015-01-09 00:00:00.000,0,791D4F27-C1D4-F89F-344C-5973C69A542C,1
2006,34,2015-01-09 00:00:00.000,0,DF19D101-E865-1466-7414-BAD0F4119FA1,1
2007,1,2015-01-09 00:00:00.000,0,0F7B9EF4-A64B-28B4-2436-84ECB103051B,1
2008,32,2015-01-10 00:00:00.000,0,D4833055-BA3F-68A5-009B-5BCF3787E0F9,1
2009,34,2015-01-10 00:00:00.000,0,D4833055-BA3F-68A5-009B-5BCF3787E0F9,1
2010,32,2015-01-11 00:00:00.000,54953,03345005-C033-2D14-CC94-136FE7CE4788,0
2011,34,2015-01-11 00:00:00.000,0,70840215-93F8-E100-3619-FFE97D1A9270,1
2012,34,2015-01-11 00:00:00.000,0,0B23765A-BC7C-5995-48E0-B3A22792B2AE,1
2013,6,2015-01-12 00:00:00.000,54973,87B93BF7-A45E-FBD1-C7B4-32D4D9B37ADB,0
2014,34,2015-01-14 00:00:00.000,0,722D0E18-D9D8-57B3-CEC1-867B3F7A649A,1
2015,32,2015-01-14 00:00:00.000,0,0C01A668-D1AF-471C-B0D7-6CA043137E5A,1
2016,32,2015-01-15 00:00:00.000,0,46D3B640-9FCB-DABF-49B2-7F06CB661C14,1
2017,1,2015-01-15 00:00:00.000,0,CCA1329B-C697-E97C-ADD3-7049E5D15213,1
2018,32,2015-01-15 00:00:00.000,0,B4E08B5F-AC6A-6901-8662-B8EDB3699CFD,1
2019,1,2015-01-16 00:00:00.000,0,D4833055-BA3F-68A5-009B-5BCF3787E0F9,1
2020,1,2015-01-16 00:00:00.000,0,F5D1290E-AB09-371B-AC32-4DE0488B2DA1,1
2021,8,2015-01-17 00:00:00.000,55197,B2082625-930F-3AD7-1B6C-422183B14FB6,0
2022,7,2015-01-17 00:00:00.000,55220,F84BCB4D-AF2E-4F21-22CA-AE0CBBF7826E,0
2023,1,2015-01-17 00:00:00.000,0,F865401B-C382-B474-C5FF-2D9B894B37D8,1
2024,34,2015-01-17 00:00:00.000,0,501FA5AA-B5F1-1CFF-E0FD-B4939A83F798,1
